country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",08-11-2025 15:00:00,22.06156703,85.47409613,NO2,6.0,7.0,6.0
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",08-11-2025 15:00:00,22.06156703,85.47409613,NH3,4.0,4.0,4.0
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",08-11-2025 15:00:00,20.94185,86.1151,PM2.5,47.0,223.0,83.0
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",08-11-2025 15:00:00,20.94185,86.1151,NH3,2.0,3.0,2.0
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",08-11-2025 15:00:00,20.48891,85.84768,OZONE,4.0,66.0,40.0
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",08-11-2025 15:00:00,21.6439,85.599355,PM2.5,20.0,59.0,30.0
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",08-11-2025 15:00:00,21.6439,85.599355,PM10,64.0,123.0,103.0
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",08-11-2025 15:00:00,21.847279,85.416905,PM10,46.0,86.0,69.0
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",08-11-2025 15:00:00,21.847279,85.416905,SO2,5.0,10.0,7.0
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",08-11-2025 15:00:00,21.847279,85.416905,OZONE,10.0,24.0,18.0
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",08-11-2025 15:00:00,22.265816,86.174829,PM10,69.0,127.0,96.0
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",08-11-2025 15:00:00,22.220833,84.809444,PM2.5,55.0,186.0,99.0
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",08-11-2025 15:00:00,30.649961,76.331442,SO2,3.0,18.0,9.0
