country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","08-11-2025 15:00:00",25.6635413,94.0989878,PM2.5,1,235,75
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","08-11-2025 15:00:00",25.6635413,94.0989878,NH3,1,1,1
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","08-11-2025 15:00:00",25.6635413,94.0989878,SO2,70,73,72
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","08-11-2025 15:00:00",19.26777,72.97182,NH3,1,9,4
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","08-11-2025 15:00:00",19.235581,73.159121,PM2.5,31,126,64
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","08-11-2025 15:00:00",19.4458210,72.7988231,PM2.5,41,65,50
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","08-11-2025 15:00:00",28.296139,74.961696,NO2,9,121,48
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","08-11-2025 15:00:00",28.296139,74.961696,OZONE,5,159,150
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","08-11-2025 15:00:00",26.895552,76.334753,PM10,51,398,171
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","08-11-2025 15:00:00",26.699557,77.898881,PM2.5,52,309,131
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","08-11-2025 15:00:00",26.699557,77.898881,NO2,14,85,32
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","08-11-2025 15:00:00",26.699557,77.898881,NH3,5,8,7
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","08-11-2025 15:00:00",23.837789,73.714926,CO,14,56,23
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","08-11-2025 15:00:00",23.837789,73.714926,OZONE,1,118,70
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","08-11-2025 15:00:00",29.610750,74.283608,PM2.5,60,345,209
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","08-11-2025 15:00:00",24.588397,76.172782,PM10,69,205,137
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","08-11-2025 15:00:00",24.588397,76.172782,NH3,3,5,4
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","08-11-2025 15:00:00",24.588397,76.172782,SO2,5,14,8
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","08-11-2025 15:00:00",24.588397,76.172782,CO,22,104,32
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","08-11-2025 15:00:00",28.108988,75.386577,NH3,1,10,7
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","08-11-2025 15:00:00",28.108988,75.386577,SO2,4,10,6
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","08-11-2025 15:00:00",26.268249,73.0193853,SO2,1,17,10
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","08-11-2025 15:00:00",26.295810,73.082283,PM2.5,28,270,90
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","08-11-2025 15:00:00",26.295810,73.082283,PM10,94,420,154
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","08-11-2025 15:00:00",25.771061," 73.340227",PM10,56,163,97
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","08-11-2025 15:00:00",25.771061," 73.340227",NH3,6,14,9
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","08-11-2025 15:00:00",25.771061," 73.340227",SO2,5,11,8
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","08-11-2025 15:00:00",25.771061," 73.340227",CO,10,87,33
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","08-11-2025 15:00:00",24.041198,74.780702,CO,10,36,18
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","08-11-2025 15:00:00",24.041198,74.780702,OZONE,20,112,74
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","08-11-2025 15:00:00",25.036360,73.883502,NO2,8,56,21
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","08-11-2025 15:00:00",25.036360,73.883502,CO,18,76,32
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","08-11-2025 15:00:00",26.786682,75.827928,SO2,2,7,5
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","08-11-2025 15:00:00",26.960669,75.771817,PM2.5,17,192,66
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","08-11-2025 15:00:00",26.960669,75.771817,PM10,83,320,133
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","08-11-2025 15:00:00",26.960669,75.771817,OZONE,10,100,71
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","08-11-2025 15:00:00",26.912329,70.909168,PM2.5,25,210,63
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","08-11-2025 15:00:00",25.344694,72.626208,PM2.5,45,257,99
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","08-11-2025 15:00:00",25.344694,72.626208,PM10,105,342,175
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","08-11-2025 15:00:00",28.207266,76.829265,NH3,2,4,3
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","08-11-2025 15:00:00",28.207266,76.829265,SO2,8,24,13
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","08-11-2025 15:00:00",28.018792,73.292658,PM10,109,432,197
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","08-11-2025 15:00:00",28.018792,73.292658,CO,16,142,36
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","08-11-2025 15:00:00",25.435774,75.644272,CO,17,102,27
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","08-11-2025 15:00:00",24.892047,74.623527,PM10,53,290,113
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","08-11-2025 15:00:00",26.215415,73.070156,PM2.5,30,351,113
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","08-11-2025 15:00:00",26.215415,73.070156,PM10,73,425,151
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","08-11-2025 15:00:00",26.215415,73.070156,NO2,9,95,42
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","08-11-2025 15:00:00",26.358805,73.047444,NO2,5,126,42
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","08-11-2025 15:00:00",26.506177,77.025989,PM10,72,244,133
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","08-11-2025 15:00:00",26.506177,77.025989,SO2,6,11,9
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","08-11-2025 15:00:00",25.164090,75.858137,NH3,1,5,3
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","08-11-2025 15:00:00",25.14389,75.821256,PM2.5,34,238,101
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","08-11-2025 15:00:00",27.213494,73.734444,NH3,6,13,9
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","08-11-2025 15:00:00",27.213494,73.734444,CO,8,82,46
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","08-11-2025 15:00:00",27.213494,73.734444,OZONE,3,79,46
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","08-11-2025 15:00:00",26.902909,75.836858,NH3,7,41,21
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","08-11-2025 15:00:00",26.902909,75.836858,CO,32,94,59
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","08-11-2025 15:00:00",26.9164092,75.7994901,PM2.5,67,250,166
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","08-11-2025 15:00:00",25.747299,71.393989,NH3,3,23,8
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","08-11-2025 15:00:00",25.747299,71.393989,SO2,5,8,6
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","08-11-2025 15:00:00",24.5886166,73.6321397,PM2.5,29,166,69
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","08-11-2025 15:00:00",24.5886166,73.6321397,NO2,6,52,22
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","08-11-2025 15:00:00",27.338530,88.614099,PM2.5,5,29,18
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","08-11-2025 15:00:00",27.338530,88.614099,PM10,10,40,21
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","08-11-2025 15:00:00",27.338530,88.614099,NO2,6,7,6
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","08-11-2025 15:00:00",27.338530,88.614099,NH3,1,1,1
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","08-11-2025 15:00:00",11.06825,79.07033,SO2,13,13,13
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","08-11-2025 15:00:00",12.8777316,80.0834807,PM10,25,62,46
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB","08-11-2025 15:00:00",12.8777316,80.0834807,NH3,1,1,1
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","08-11-2025 15:00:00",13.0664,"80.2112 ",PM2.5,67,209,111
India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB","08-11-2025 15:00:00",12.746998,77.813811,OZONE,9,11,10
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","08-11-2025 15:00:00",12.864618,79.659968,CO,24,26,25
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","08-11-2025 15:00:00",9.865935,78.022669,NO2,16,17,16
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","08-11-2025 15:00:00",9.865935,78.022669,NH3,3,4,4
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","08-11-2025 15:00:00",9.865935,78.022669,OZONE,6,6,6
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","08-11-2025 15:00:00",10.798548,79.838212,PM2.5,52,83,64
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","08-11-2025 15:00:00",10.798548,79.838212,NO2,5,5,5
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","08-11-2025 15:00:00",10.798548,79.838212,NH3,2,2,2
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB","08-11-2025 15:00:00",11.273992,78.163545,PM2.5,13,52,22
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB","08-11-2025 15:00:00",11.273992,78.163545,PM10,15,66,27
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","08-11-2025 15:00:00",8.728442,77.6962,CO,28,30,29
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","08-11-2025 15:00:00",11.0973603,77.3228673,CO,16,22,19
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","08-11-2025 15:00:00",12.909494,79.131861,PM2.5,80,172,100
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","08-11-2025 15:00:00",12.909494,79.131861,SO2,21,22,21
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","08-11-2025 15:00:00",9.559382,77.948828,CO,18,22,21
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","08-11-2025 15:00:00",17.540891,78.358528,NO2,20,43,34
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","08-11-2025 15:00:00",17.460103,78.334361,PM2.5,16,75,53
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","08-11-2025 15:00:00",12.9533,80.2357,PM10,60,143,90
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","08-11-2025 15:00:00",12.9533,80.2357,NH3,3,5,4
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","08-11-2025 15:00:00",12.9533,80.2357,SO2,3,9,5
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","08-11-2025 15:00:00",13.1036,80.2909,PM10,59,493,139
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","08-11-2025 15:00:00",11.0328,77.0349,PM2.5,39,129,75
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","08-11-2025 15:00:00",11.0328,77.0349,PM10,31,88,57
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","08-11-2025 15:00:00",11.0328,77.0349,NH3,1,1,1
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","08-11-2025 15:00:00",10.942451,76.978996,SO2,22,23,23
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","08-11-2025 15:00:00",10.942451,76.978996,CO,28,38,34
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","08-11-2025 15:00:00",11.7637683,79.7499835,PM2.5,55,121,84
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","08-11-2025 15:00:00",11.7637683,79.7499835,NO2,3,14,7
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","08-11-2025 15:00:00",11.7637683,79.7499835,OZONE,1,2,2
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","08-11-2025 15:00:00",10.358535,77.984321,PM10,52,100,79
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","08-11-2025 15:00:00",10.358535,77.984321,CO,12,16,14
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","08-11-2025 15:00:00",13.4127,80.1081,PM10,79,412,154
India,TamilNadu,Namakkal,"Ponnusamy Nagar, Namakkal - TNPCB","08-11-2025 15:00:00",11.273992,78.163545,OZONE,11,14,13
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","08-11-2025 15:00:00",11.4068288,76.7138973,NO2,NA,NA,NA
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","08-11-2025 15:00:00",10.681158,78.741746,NO2,1,17,4
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","08-11-2025 15:00:00",10.681158,78.741746,SO2,8,48,16
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","08-11-2025 15:00:00",11.258242,77.552761,OZONE,1,11,11
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","08-11-2025 15:00:00",10.423417,78.784889,NH3,NA,NA,NA
India,TamilNadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB","08-11-2025 15:00:00",13.218341,80.32027,NO2,7,16,10
India,TamilNadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB","08-11-2025 15:00:00",13.218341,80.32027,NH3,2,4,2
India,TamilNadu,Chennai,"Gandhi Nagar_Ennore, Chennai - TNPCB","08-11-2025 15:00:00",13.218341,80.32027,SO2,22,22,22
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","08-11-2025 15:00:00",13.1278,80.2642,NO2,6,39,22
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","08-11-2025 15:00:00",13.1278,80.2642,NH3,3,7,5
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","08-11-2025 15:00:00",13.1278,80.2642,SO2,3,15,8
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","08-11-2025 15:00:00",13.1662,80.2584,SO2,4,7,5
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","08-11-2025 15:00:00",13.164544,80.26285,NH3,7,9,8
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","08-11-2025 15:00:00",11.679111,78.125052,OZONE,7,7,7
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","08-11-2025 15:00:00",10.7654824,79.1389968,NO2,3,4,4
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","08-11-2025 15:00:00",10.7654824,79.1389968,SO2,16,17,17
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","08-11-2025 15:00:00",10.7654824,79.1389968,OZONE,NA,NA,NA
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB","08-11-2025 15:00:00",10.830158,78.691849,PM10,38,64,49
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","08-11-2025 15:00:00",24.885261,72.857549,PM2.5,38,123,61
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","08-11-2025 15:00:00",24.885261,72.857549,PM10,77,189,115
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","08-11-2025 15:00:00",24.885261,72.857549,NO2,7,104,33
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","08-11-2025 15:00:00",24.885261,72.857549,CO,13,42,37
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","08-11-2025 15:00:00",29.931624,73.864511,NO2,51,222,115
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","08-11-2025 15:00:00",29.931624,73.864511,OZONE,2,78,43
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","08-11-2025 15:00:00",17.470431,78.566959,PM10,NA,NA,NA
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","08-11-2025 15:00:00",17.470431,78.566959,SO2,NA,NA,NA
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","08-11-2025 15:00:00",17.518400,78.278777,PM2.5,25,150,74
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","08-11-2025 15:00:00",17.518400,78.278777,NH3,1,3,2
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","08-11-2025 15:00:00",17.518400,78.278777,SO2,4,20,9
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","08-11-2025 15:00:00",17.5316895,78.218939,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","08-11-2025 15:00:00",17.5316895,78.218939,NO2,NA,NA,NA
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","08-11-2025 15:00:00",17.5316895,78.218939,SO2,NA,NA,NA
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","08-11-2025 15:00:00",17.5316895,78.218939,CO,1,97,33
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","08-11-2025 15:00:00",17.585705,78.126199,PM2.5,62,82,71
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","08-11-2025 15:00:00",17.585705,78.126199,PM10,72,73,72
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","08-11-2025 15:00:00",28.47272,77.482000,NH3,5,21,13
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","08-11-2025 15:00:00",28.47272,77.482000,SO2,33,77,53
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","08-11-2025 15:00:00",28.557054,77.453663,PM2.5,122,481,332
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","08-11-2025 15:00:00",28.557054,77.453663,PM10,164,432,265
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","08-11-2025 15:00:00",28.557054,77.453663,CO,32,107,71
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","08-11-2025 15:00:00",28.725645,77.749675,NO2,26,108,72
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","08-11-2025 15:00:00",25.4547,78.6039,CO,10,65,16
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","08-11-2025 15:00:00",28.406963,77.849831,NH3,7,14,11
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","08-11-2025 15:00:00",27.168897,78.376960,NH3,2,2,2
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","08-11-2025 15:00:00",27.1594,78.3953,PM10,76,141,112
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","08-11-2025 15:00:00",28.646233,77.358075,NH3,9,16,12
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","08-11-2025 15:00:00",28.646233,77.358075,SO2,11,31,17
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","08-11-2025 15:00:00",28.757294,77.278792,PM10,151,476,343
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","08-11-2025 15:00:00",27.23711,78.01936,PM10,54,158,109
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","08-11-2025 15:00:00",27.106972,78.000111,PM10,64,311,150
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","08-11-2025 15:00:00",27.106972,78.000111,NO2,16,16,16
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","08-11-2025 15:00:00",27.106972,78.000111,NH3,6,6,6
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","08-11-2025 15:00:00",27.106972,78.000111,SO2,16,32,24
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","08-11-2025 15:00:00",27.19865833,78.00598056,NO2,4,32,13
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","08-11-2025 15:00:00",27.19412,77.96237,PM10,84,226,135
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","08-11-2025 15:00:00",27.19862,77.92066,PM2.5,22,147,82
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","08-11-2025 15:00:00",28.964949,77.278761,PM10,139,345,232
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","08-11-2025 15:00:00",28.964949,77.278761,NO2,38,103,78
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","08-11-2025 15:00:00",28.964949,77.278761,CO,50,91,90
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","08-11-2025 15:00:00",28.359581,79.414455,PM2.5,8,58,36
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","08-11-2025 15:00:00",28.685382,77.453839,CO,40,103,76
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","08-11-2025 15:00:00",26.730136,83.433859,NH3,1,1,1
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","08-11-2025 15:00:00",26.730136,83.433859,CO,6,8,6
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","08-11-2025 15:00:00",17.393559,78.339194,NO2,15,17,16
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","08-11-2025 15:00:00",17.37206,78.50864,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","08-11-2025 15:00:00",17.528544,78.286195,PM2.5,39,47,45
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","08-11-2025 15:00:00",17.417094,78.457437,SO2,9,15,12
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","08-11-2025 15:00:00",23.8175497,91.2726974,NH3,2,7,3
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","08-11-2025 15:00:00",26.509954,80.249612,SO2,16,26,19
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","08-11-2025 15:00:00",28.5447608,77.3231257,PM2.5,142,462,347
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","08-11-2025 15:00:00",28.5447608,77.3231257,NO2,42,192,120
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","08-11-2025 15:00:00",28.5447608,77.3231257,CO,2,104,37
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","08-11-2025 15:00:00",28.6245479,77.3577104,NO2,14,43,28
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","08-11-2025 15:00:00",28.6245479,77.3577104,OZONE,27,200,200
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","08-11-2025 15:00:00",28.5898,77.3101,PM2.5,144,456,341
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","08-11-2025 15:00:00",28.5898,77.3101,PM10,157,415,317
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","08-11-2025 15:00:00",28.5898,77.3101,CO,39,108,66
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","08-11-2025 15:00:00",28.5898,77.3101,OZONE,7,167,55
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","08-11-2025 15:00:00",28.569230,77.393848,PM10,143,457,304
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","08-11-2025 15:00:00",28.9535882,77.7622941,NH3,6,18,8
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","08-11-2025 15:00:00",28.9535882,77.7622941,OZONE,10,196,194
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","08-11-2025 15:00:00",29.063510,77.709723,PM10,122,500,299
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","08-11-2025 15:00:00",29.063510,77.709723,NH3,5,12,8
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","08-11-2025 15:00:00",28.83526,78.74460,PM2.5,45,268,133
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","08-11-2025 15:00:00",28.83526,78.74460,PM10,75,168,126
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","08-11-2025 15:00:00",28.840739,78.697531,PM10,88,193,132
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","08-11-2025 15:00:00",28.840739,78.697531,NO2,7,12,9
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","08-11-2025 15:00:00",26.90723,80.98579,PM10,83,195,142
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","08-11-2025 15:00:00",26.90723,80.98579,NO2,31,32,32
